subject_id,subject_label,predicate_id,object_id,object_label,comment,mapping_justification
http://purl.obolibrary.org/obo/UBERON_0002661,superior frontal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026411,Prefrontal Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002665,supracallosal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0590591,Limbic Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002686,angular gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015955,Parietal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002688,supramarginal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015955,Parietal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002703,precentral gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014112,Motor Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002705,midline nuclear group,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328544,Midline Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002707,corticospinal tract,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018216,Pyramidal Tracts,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002726,cervical spinal cord,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592805,Cervical Cord,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002739,medial dorsal nucleus of thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328537,Mediodorsal Thalamic Nucleus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002743,basal forebrain,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592917,Basal Forebrain,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002751,inferior temporal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021149,Temporal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002766,fusiform gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021149,Temporal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002769,superior temporal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021149,Temporal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002771,middle temporal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021149,Temporal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002788,anterior nuclear group,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328418,Anterior Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002812,left cerebral hemisphere,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002866,Cerebrum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002813,right cerebral hemisphere,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002866,Cerebrum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002824,vestibular ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022642,Vestibular Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002883,central amygdaloid nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593591,Central Amygdaloid Nucleus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002886,lateral amygdaloid nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593589,Basolateral Nuclear Complex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002890,anterior amygdaloid area,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593621,Corticomedial Nuclear Complex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002891,cortical amygdaloid nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593621,Corticomedial Nuclear Complex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002892,medial amygdaloid nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593621,Corticomedial Nuclear Complex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002894,olfactory cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015257,Olfactory Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002925,trigeminal nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021967,Trigeminal Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002942,ventral posterolateral nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328588,Ventral Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002943,lingual gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015181,Occipital Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002945,ventral posteromedial nucleus of thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328588,Ventral Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002972,centromedian nucleus of thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328548,Intralaminar Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002973,parahippocampal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328553,Parahippocampal Gyrus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002980,opercular part of inferior frontal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008847,Broca Area,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002981,pulvinar nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328563,Pulvinar,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002983,lateral posterior nucleus of thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328557,Lateral Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002998,inferior frontal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026411,Prefrontal Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003017,substantia innominata,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020681,Substantia Innominata,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003020,subcallosal area,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026411,Prefrontal Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003023,pontine tegmentum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0591189,Pontine Tegmentum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003040,central gray substance of midbrain,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016292,Periaqueductal Gray,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003126,trachea,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021743,Trachea,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003133,reproductive organ,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009158,Genitalia,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003215,alveolus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018121,Pulmonary Alveoli,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003462,facial bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008111,Facial Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003464,hindlimb bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0473690,Bones of Lower Extremity,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003474,meningeal artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013359,Meningeal Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003501,retina blood vessel,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018956,Retinal Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003660,eyelid muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015216,Oculomotor Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003681,masticatory muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013092,Masticatory Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003682,palatal muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015760,Palatal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003690,fused sacrum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019340,Sacrum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003703,extrahepatic bile duct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026801,"Bile Ducts, Extrahepatic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003704,intrahepatic bile duct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002483,"Bile Ducts, Intrahepatic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003711,brachiocephalic vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0024625,Brachiocephalic Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003712,cavernous sinus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003697,Cavernous Sinus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003713,splenic vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020372,Splenic Vein,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003715,splanchnic nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020363,Splanchnic Nerves,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003716,recurrent laryngeal nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018665,Recurrent Laryngeal Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003721,lingual nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012526,Lingual Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003724,musculocutaneous nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014257,Musculocutaneous Nerve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003725,cervical nerve plexus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003929,Cervical Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003726,thoracic nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021398,Thoracic Nerves,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003824,nerve of thoracic segment,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021398,Thoracic Nerves,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003889,fallopian tube,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008175,Fallopian Tubes,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003939,transverse gyrus of Heschl,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001963,Auditory Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003962,pterygopalatine ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008980,"Ganglia, Parasympathetic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0003963,otic ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008980,"Ganglia, Parasympathetic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004086,brain ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003903,Cerebral Ventricles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004087,vena cava,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022586,Venae Cavae,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004096,odontoid process of cervical vertebra 2,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015225,Odontoid Process,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004103,alveolar ridge,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004134,proximal tubule,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012028,"Kidney Tubules, Proximal","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004135,distal tubule,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012027,"Kidney Tubules, Distal","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004148,cardiac vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005197,Coronary Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004237,blood vessel smooth muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014246,"Muscle, Smooth, Vascular","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004288,skeleton,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019920,Skeleton,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004449,cerebral artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003874,Cerebral Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004465,musculature of neck,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014542,Neck Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004478,musculature of larynx,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012230,Laryngeal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003475,Cardiovascular System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004536,lymph vasculature,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0441573,Lymphatic Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004671,gyrus rectus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026411,Prefrontal Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004676,spinal cord lateral horn,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592817,Spinal Cord Lateral Horn,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004703,dorsal thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021264,Thalamus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004711,jugular vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011872,Jugular Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004720,cerebellar vermis,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0591083,Cerebellar Vermis,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004725,piriform cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593087,Piriform Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004760,gland of anal canal,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004852,cardiovascular system endothelium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0007437,"Endothelium, Vascular","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004864,vasculature of retina,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018956,Retinal Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004907,lower digestive tract,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0439054,Lower Gastrointestinal Tract,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004913,hepatopancreatic ampulla,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022568,Ampulla of Vater,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0004915,sphincter of hepatopancreatic ampulla,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015218,Sphincter of Oddi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005164,ascending limb of loop of Henle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012691,Loop of Henle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005171,hepatic duct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0010197,"Hepatic Duct, Common","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005303,hypogastric nerve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0010898,Hypogastric Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005304,submucous nerve plexus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020671,Submucous Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005336,capillary layer of choroid,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0004346,Choroid,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005363,inferior vagus X ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014938,Nodose Ganglion,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005396,carotid artery segment,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003539,Carotid Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005396,carotid artery segment,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026594,"Carotid Artery, Common","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005408,circumventricular organ,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593635,Circumventricular Organs,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005409,alimentary part of gastrointestinal system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0006371,Digestive System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005409,alimentary part of gastrointestinal system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0439813,Gastrointestinal Tract,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005429,dorsal pancreatic duct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015796,Pancreatic Ducts,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005435,upper part of cisterna chyli,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021395,Thoracic Duct,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005438,coronary sinus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0504061,Coronary Sinus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005442,abdominal external oblique muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000615196,Abdominal Oblique Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005461,levator scapulae muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0579783,Superficial Back Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005486,venous dural sinus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005282,Cranial Sinuses,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005609,iliac artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011031,Iliac Artery,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005610,iliac vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011032,Iliac Vein,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005616,mesenteric artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013462,Mesenteric Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005617,mesenteric vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013466,Mesenteric Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005742,adventitia,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0456567,Adventitia,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005806,portal system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0017338,Portal System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005893,leg bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012282,Leg Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005899,pes bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008715,Foot Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005969,eye trabecular meshwork,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021738,Trabecular Meshwork,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0005985,coronary vessel,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005197,Coronary Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006074,lumbar region of vertebral column,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012724,Lumbar Vertebrae,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006083,perirhinal cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000612951,Perirhinal Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006091,inferior horn of the lateral ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021149,Temporal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006092,cuneus cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015181,Occipital Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006093,precuneus cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015955,Parietal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006094,superior parietal cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015955,Parietal Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006098,basal nuclear complex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002196,Basal Ganglia,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006107,basolateral amygdaloid nuclear complex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593589,Basolateral Nuclear Complex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006134,nerve fiber,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014647,Nerve Fibers,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006136,unmyelinated nerve fiber,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0409789,"Nerve Fibers, Unmyelinated","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006320,inferior oblique extraocular muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015216,Oculomotor Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006321,superior oblique extraocular muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015216,Oculomotor Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006349,epigastric artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0028474,Epigastric Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006517,kidney calyx,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012010,Kidney Calices,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006531,oculomotor muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015216,Oculomotor Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006532,oblique extraocular muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015216,Oculomotor Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006533,rectus extraocular muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015216,Oculomotor Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006558,lymphatic part of lymphoid system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012796,Lymphatic System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006562,pharynx,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016486,Pharynx,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006588,round ligament of liver,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000606073,Round Ligament of Liver,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006633,coracoid process of scapula,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000611239,Coracoid Process,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006660,muscular coat,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002628,Urinary Bladder,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006666,great cerebral vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003897,Cerebral Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006720,pterygoid muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018080,Pterygoid Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006761,corneo-scleral junction,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0025644,Limbus Corneae,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006767,head of femur,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008319,Femur Head,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006842,lymphatic capillary,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0441573,Lymphatic Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0006849,scapula,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019469,Scapula,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007106,chorionic villus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0004341,Chorionic Villi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007119,neck of femur,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008323,Femur Neck,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007228,vestibular nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022644,Vestibular Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007318,saphenous vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019418,Saphenous Vein,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0007329,pancreatic duct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015796,Pancreatic Ducts,"",semapv:LogicalReasoning
