iri,id,name,aka,description
http://id.nlm.nih.gov/mesh/M0027111,M0027111,"Ganglia, Sensory",,Clusters of neurons in the somatic peripheral nervous system which contain the cell bodies of sensory nerve axons. Sensory ganglia may also have intrinsic interneurons and non-neuronal supporting cells.
http://id.nlm.nih.gov/mesh/M0027114,M0027114,"Ganglia, Invertebrate",,Clusters of neuronal cell bodies in invertebrates. Invertebrate ganglia may also contain neuronal processes and non-neuronal supporting cells. Many invertebrate ganglia are favorable subjects for research because they have small numbers of functional neuronal types which can be identified from one animal to another.
http://id.nlm.nih.gov/mesh/M0027121,M0027121,"Photoreceptor Cells, Invertebrate","Cell, Invertebrate Photoreceptor; Cells, Invertebrate Photoreceptor; Invertebrate Photoreceptor Cell; Photoreceptor Cell, Invertebrate",Specialized cells in the invertebrates that detect and transduce light. They are predominantly rhabdomeric with an array of photosensitive microvilli. Illumination depolarizes invertebrate photoreceptors by stimulating Na+ influx across the plasma membrane.
http://id.nlm.nih.gov/mesh/M0027134,M0027134,Pyramidal Cells,"Cell, Pyramidal; Cells, Pyramidal; Pyramidal Cell",Projection neurons in the CEREBRAL CORTEX and the HIPPOCAMPUS. Pyramidal cells have a pyramid-shaped soma with the apex and an apical dendrite pointed toward the pial surface and other dendrites and an axon emerging from the base. The axons may have local collaterals but also project outside their cortical region.
http://id.nlm.nih.gov/mesh/M0027220,M0027220,Olfactory Receptor Neurons,"Neuron, Olfactory Receptor; Receptor Neuron, Olfactory; Receptor Neurons, Olfactory","Neurons in the OLFACTORY EPITHELIUM with proteins (RECEPTORS, ODORANT) that bind, and thus detect, odorants. These neurons send their DENDRITES to the surface of the epithelium with the odorant receptors residing in the apical non-motile cilia. Their unmyelinated AXONS synapse in the OLFACTORY BULB of the BRAIN."
http://id.nlm.nih.gov/mesh/M0027259,M0027259,"Hair Cells, Vestibular","Hair Cell, Vestibular; Vestibular Hair Cell","Sensory cells in the acoustic maculae with their apical STEREOCILIA embedded in a gelatinous OTOLITHIC MEMBRANE. These hair cells are stimulated by the movement of otolithic membrane, and impulses are transmitted via the VESTIBULAR NERVE to the BRAIN STEM. Hair cells in the saccule and those in the utricle sense linear acceleration in vertical and horizontal directions, respectively."
http://id.nlm.nih.gov/mesh/M0027263,M0027263,"Hair Cells, Auditory, Outer",,"Sensory cells of organ of Corti. In mammals, they are usually arranged in three or four rows, and away from the core of spongy bone (the modiolus), lateral to the INNER AUDITORY HAIR CELLS and other supporting structures. Their cell bodies and STEREOCILIA increase in length from the cochlear base toward the apex and laterally across the rows, allowing differential responses to various frequencies of sound."
http://id.nlm.nih.gov/mesh/M0027643,M0027643,CD8-Positive T-Lymphocytes,"CD8 Positive T Lymphocytes; CD8-Positive T-Lymphocyte; T-Lymphocyte, CD8-Positive; T-Lymphocytes, CD8-Positive","A critical subpopulation of regulatory T-lymphocytes involved in MHC Class I-restricted interactions. They include both cytotoxic T-lymphocytes (T-LYMPHOCYTES, CYTOTOXIC) and CD8+ suppressor T-lymphocytes."
http://id.nlm.nih.gov/mesh/M0027645,M0027645,Th1 Cells,"Cell, Th1; Cells, Th1; Th1 Cell","A subset of helper-inducer T-lymphocytes which synthesize and secrete INTERLEUKIN-2; INTERFERON-GAMMA; and INTERLEUKIN-12. Due to their ability to kill antigen-presenting cells and their lymphokine-mediated effector activity, Th1 cells are associated with vigorous delayed-type hypersensitivity reactions."
http://id.nlm.nih.gov/mesh/M0027646,M0027646,Th2 Cells,,A subset of helper-inducer T-lymphocytes which synthesize and secrete the INTERLEUKINS IL-4; IL-5; IL-6; and IL-10. These cytokines influence B-cell development and antibody production as well as augmenting humoral responses.
http://id.nlm.nih.gov/mesh/M0027725,M0027725,"Muscle, Skeletal","Muscles, Skeletal; Skeletal Muscles","A subtype of striated muscle, attached by TENDONS to the SKELETON. Skeletal muscles are innervated and their movement can be consciously controlled. They are also called voluntary muscles."
http://id.nlm.nih.gov/mesh/M0027726,M0027726,Diaphyses,,The shaft of long bones.
http://id.nlm.nih.gov/mesh/M0027779,M0027779,Gastric Stump,"Gastric Stumps; Stump, Gastric; Stumps, Gastric","That portion of the stomach remaining after gastric surgery, usually gastrectomy or gastroenterostomy for cancer of the stomach or peptic ulcer. It is a common site of cancer referred to as stump cancer or carcinoma of the gastric stump."
http://id.nlm.nih.gov/mesh/M0028058,M0028058,Entorhinal Cortex,"Cortex, Entorhinal","Cerebral cortex region on the medial aspect of the PARAHIPPOCAMPAL GYRUS, immediately caudal to the OLFACTORY CORTEX of the uncus. The entorhinal cortex is the origin of the major neural fiber system afferent to the HIPPOCAMPAL FORMATION, the so-called PERFORANT PATHWAY."
http://id.nlm.nih.gov/mesh/M0028212,M0028212,Germinal Center,"Center, Germinal; Centers, Germinal; Germinal Centers","The activated center of a lymphoid follicle in secondary lymphoid tissue where B-LYMPHOCYTES are stimulated by antigens and helper T cells (T-LYMPHOCYTES, HELPER-INDUCER) are stimulated to generate memory cells."
http://id.nlm.nih.gov/mesh/M0028213,M0028213,Hair Follicle,"Follicle, Hair; Follicles, Hair; Hair Follicles","A tube-like invagination of the EPIDERMIS from which the hair shaft develops and into which SEBACEOUS GLANDS open. The hair follicle is lined by a cellular inner and outer root sheath of epidermal origin and is invested with a fibrous sheath derived from the dermis. (Stedman, 26th ed) Follicles of very long hairs extend into the subcutaneous layer of tissue under the SKIN."
http://id.nlm.nih.gov/mesh/M0028216,M0028216,Merkel Cells,,"Modified epidermal cells located in the stratum basale. They are found mostly in areas where sensory perception is acute, such as the fingertips. Merkel cells are closely associated with an expanded terminal bulb of an afferent myelinated nerve fiber. Do not confuse with Merkel's corpuscle which is a combination of a neuron and an epidermal cell."
http://id.nlm.nih.gov/mesh/M0028250,M0028250,Dentate Gyrus,"Gyrus, Dentate","GRAY MATTER situated above the GYRUS HIPPOCAMPI. It is composed of three layers. The molecular layer is continuous with the HIPPOCAMPUS in the hippocampal fissure. The granular layer consists of closely arranged spherical or oval neurons, called GRANULE CELLS, whose AXONS pass through the polymorphic layer ending on the DENDRITES of PYRAMIDAL CELLS in the hippocampus."
http://id.nlm.nih.gov/mesh/M0028285,M0028285,Blood-Aqueous Barrier,"Barrier, Blood-Aqueous; Barriers, Blood-Aqueous; Blood Aqueous Barrier; Blood-Aqueous Barriers","The selectively permeable barrier, in the EYE, formed by the nonpigmented layer of the EPITHELIUM of the CILIARY BODY, and the ENDOTHELIUM of the BLOOD VESSELS of the IRIS. TIGHT JUNCTIONS joining adjacent cells keep the barrier between cells continuous."
http://id.nlm.nih.gov/mesh/M0028360,M0028360,Salivary Ducts,"Duct, Salivary; Ducts, Salivary; Salivary Duct","Any of the ducts which transport saliva. Salivary ducts include the parotid duct, the major and minor sublingual ducts, and the submandibular duct."
http://id.nlm.nih.gov/mesh/M0028474,M0028474,Epigastric Arteries,"Arteries, Epigastric; Artery, Epigastric; Epigastric Artery","Inferior and external epigastric arteries arise from external iliac; superficial from femoral; superior from internal thoracic. They supply the abdominal muscles, diaphragm, iliac region, and groin. The inferior epigastric artery is used in coronary artery bypass grafting and myocardial revascularization."
http://id.nlm.nih.gov/mesh/M0028573,M0028573,Jurkat Cells,"Cell, Jurkat; Cells, Jurkat; Jurkat Cell",A CELL LINE derived from human T-CELL LEUKEMIA and used to determine the mechanism of differential susceptibility to anti-cancer drugs and radiation.
http://id.nlm.nih.gov/mesh/M0028633,M0028633,Temporomandibular Joint Disc,"Disc, Temporomandibular Joint; Discs, Temporomandibular Joint; Joint Disc, Temporomandibular; Joint Discs, Temporomandibular; Temporomandibular Joint Discs","A plate of fibrous tissue that divides the temporomandibular joint into an upper and lower cavity. The disc is attached to the articular capsule and moves forward with the condyle in free opening and protrusion. (Boucher's Clinical Dental Terminology, 4th ed, p92)"
http://id.nlm.nih.gov/mesh/M0028686,M0028686,Epithalamus,,"The dorsal posterior subdivision of the diencephalon. The epithalamus is generally considered to include the habenular nuclei (HABENULA) and associated fiber bundles, the PINEAL BODY, and the epithelial roof of the third ventricle. The anterior and posterior paraventricular nuclei of the thalamus are included with the THALAMIC NUCLEI although they develop from the same pronuclear mass as the epithalamic nuclei and are sometimes considered part of the epithalamus."
http://id.nlm.nih.gov/mesh/M0028687,M0028687,Habenula,Habenulas,"A small protuberance at the dorsal, posterior corner of the wall of the THIRD VENTRICLE, adjacent to the dorsal THALAMUS and PINEAL BODY. It contains the habenular nuclei and is a major part of the epithalamus."
http://id.nlm.nih.gov/mesh/M0028723,M0028723,Skull Base,"Base, Skull","The inferior region of the skull consisting of an internal (cerebral), and an external (basilar) surface."
http://id.nlm.nih.gov/mesh/M0029063,M0029063,"Epithelium, Corneal",,Stratified squamous epithelium that covers the outer surface of the CORNEA. It is smooth and contains many free nerve endings.
http://id.nlm.nih.gov/mesh/M0029077,M0029077,Neocortex,Neocortices,"The largest portion of the CEREBRAL CORTEX in which the NEURONS are arranged in six layers in the mammalian brain: molecular, external granular, external pyramidal, internal granular, internal pyramidal and multiform layers."
http://id.nlm.nih.gov/mesh/M0029078,M0029078,Perforant Pathway,"Pathway, Perforant; Pathways, Perforant; Perforant Pathways","A pathway of fibers that originates in the lateral part of the ENTORHINAL CORTEX, perforates the SUBICULUM of the HIPPOCAMPUS, and runs into the stratum moleculare of the hippocampus, where these fibers synapse with others that go to the DENTATE GYRUS where the pathway terminates. It is also known as the perforating fasciculus."
http://id.nlm.nih.gov/mesh/M0029079,M0029079,Neuropil,Neuropils,"A dense intricate feltwork of interwoven fine glial processes, fibrils, synaptic terminals, axons, and dendrites interspersed among the nerve cells in the gray matter of the central nervous system."
http://id.nlm.nih.gov/mesh/M0029098,M0029098,"Mossy Fibers, Hippocampal",,Axons of certain cells in the DENTATE GYRUS. They project to the polymorphic layer of the dentate gyrus and to the proximal dendrites of PYRAMIDAL CELLS of the HIPPOCAMPUS. These mossy fibers should not be confused with mossy fibers that are cerebellar afferents (see NERVE FIBERS).
http://id.nlm.nih.gov/mesh/M0029099,M0029099,Neuropil Threads,Neuropil Thread,"Abnormal structures located chiefly in distal dendrites and, along with NEUROFIBRILLARY TANGLES and SENILE PLAQUES, constitute the three morphological hallmarks of ALZHEIMER DISEASE. Neuropil threads are made up of straight and paired helical filaments which consist of abnormally phosphorylated microtubule-associated tau proteins. It has been suggested that the threads have a major role in the cognitive impairment seen in Alzheimer disease."
http://id.nlm.nih.gov/mesh/M0029452,M0029452,Ciliary Arteries,"Arteries, Ciliary; Artery, Ciliary; Ciliary Artery","Three groups of arteries found in the eye which supply the iris, pupil, sclera, conjunctiva, and the muscles of the iris."
http://id.nlm.nih.gov/mesh/M0029490,M0029490,Gastrin-Secreting Cells,"Cell, Gastrin-Secreting; Cells, Gastrin-Secreting; Gastrin Secreting Cells; Gastrin-Secreting Cell","Endocrine cells which secrete GASTRIN, a peptide that induces GASTRIC ACID secretion. They are found predominantly in the GASTRIC GLANDS of PYLORIC ANTRUM in the STOMACH, but can also be found in the DUODENUM, nervous and other tissues."
http://id.nlm.nih.gov/mesh/M0029492,M0029492,Somatostatin-Secreting Cells,Somatostatin Secreting Cells; Somatostatin-Secreting Cell,"Endocrine cells found throughout the GASTROINTESTINAL TRACT and in islets of the PANCREAS. D cells secrete SOMATOSTATIN that acts in both an endocrine and paracrine manner. Somatostatin acts on a variety of tissues including the PITUITARY GLAND; gastrointestinal tract; pancreas; and KIDNEY by inhibiting the release of hormones, such as GROWTH HORMONE; GASTRIN; INSULIN; and RENIN."
http://id.nlm.nih.gov/mesh/M0029509,M0029509,"Chief Cells, Gastric","Chief Cell, Gastric; Gastric Chief Cell",Epithelial cells that line the basal half of the GASTRIC GLANDS. Chief cells synthesize and export an inactive enzyme PEPSINOGEN which is converted into the highly proteolytic enzyme PEPSIN in the acid environment of the STOMACH.
http://id.nlm.nih.gov/mesh/M0029518,M0029518,Paneth Cells,"Cells, Paneth","Differentiated epithelial cells of the INTESTINAL MUCOSA, found in the basal part of the intestinal crypts of Lieberkuhn. Paneth cells secrete GROWTH FACTORS, digestive enzymes such as LYSOZYME and antimicrobial peptides such as cryptdins (ALPHA-DEFENSINS) into the crypt lumen."
http://id.nlm.nih.gov/mesh/M0029935,M0029935,Pericytes,Pericyte,"Unique slender cells with multiple processes extending along the capillary vessel axis and encircling the vascular wall, also called mural cells. Pericytes are imbedded in the BASEMENT MEMBRANE shared with the ENDOTHELIAL CELLS of the vessel. Pericytes are important in maintaining vessel integrity, angiogenesis, and vascular remodeling."
http://id.nlm.nih.gov/mesh/M0030034,M0030034,Tooth Socket,"Socket, Tooth; Sockets, Tooth; Tooth Sockets",A hollow part of the alveolar process of the MAXILLA or MANDIBLE where each tooth fits and is attached via the periodontal ligament.
http://id.nlm.nih.gov/mesh/M0030041,M0030041,Goblet Cells,"Cell, Goblet; Cells, Goblet; Goblet Cell","A glandular epithelial cell or a unicellular gland. Goblet cells secrete MUCUS. They are scattered in the epithelial linings of many organs, especially the SMALL INTESTINE and the RESPIRATORY TRACT."
http://id.nlm.nih.gov/mesh/M0030055,M0030055,Dermis,,A layer of vascularized connective tissue underneath the EPIDERMIS. The surface of the dermis contains innervated papillae. Embedded in or beneath the dermis are SWEAT GLANDS; HAIR FOLLICLES; and SEBACEOUS GLANDS.
http://id.nlm.nih.gov/mesh/M0030076,M0030076,"Photoreceptor Cells, Vertebrate","Cell, Vertebrate Photoreceptor; Cells, Vertebrate Photoreceptor; Photoreceptor Cell, Vertebrate; Vertebrate Photoreceptor Cell","Specialized PHOTOTRANSDUCTION neurons in the vertebrates, such as the RETINAL ROD CELLS and the RETINAL CONE CELLS. Non-visual photoreceptor neurons have been reported in the deep brain, the PINEAL GLAND and organs of the circadian system."
http://id.nlm.nih.gov/mesh/M0328019,M0328019,Entopeduncular Nucleus,"Nucleus, Entopeduncular","A portion of the nucleus of ansa lenticularis located medial to the posterior limb of the internal capsule, along the course of the ansa lenticularis and the inferior thalamic peduncle or as a separate nucleus within the internal capsule adjacent to the medial GLOBUS PALLIDUS (NeuroNames, http://rprcsgi.rprc. washington.edu/neuronames/ (September 28, 1998)). In non-primates, the entopeduncular nucleus is analogous to both the medial globus pallidus and the entopeduncular nucleus of human."
http://id.nlm.nih.gov/mesh/M0328056,M0328056,Respiratory Mucosa,"Mucosa, Respiratory","The mucous membrane lining the RESPIRATORY TRACT, including the NASAL CAVITY; the LARYNX; the TRACHEA; and the BRONCHI tree. The respiratory mucosa consists of various types of epithelial cells ranging from ciliated columnar to simple squamous, mucous GOBLET CELLS, and glands containing both mucous and serous cells."
http://id.nlm.nih.gov/mesh/M0328394,M0328394,Anterior Cerebral Artery,"Anterior Cerebral Arteries; Arteries, Anterior Cerebral; Artery, Anterior Cerebral; Cerebral Arteries, Anterior","Artery formed by the bifurcation of the internal carotid artery (CAROTID ARTERY, INTERNAL). Branches of the anterior cerebral artery supply the CAUDATE NUCLEUS; INTERNAL CAPSULE; PUTAMEN; SEPTAL NUCLEI; GYRUS CINGULI; and surfaces of the FRONTAL LOBE and PARIETAL LOBE."
http://id.nlm.nih.gov/mesh/M0328418,M0328418,Anterior Thalamic Nuclei,"Nuclei, Anterior Thalamic; Thalamic Nuclei, Anterior","Three nuclei located beneath the dorsal surface of the most rostral part of the thalamus. The group includes the anterodorsal nucleus, anteromedial nucleus, and anteroventral nucleus. All receive connections from the MAMILLARY BODY and BRAIN FORNIX, and project fibers to the CINGULATE BODY."
http://id.nlm.nih.gov/mesh/M0328425,M0328425,Atrial Appendage,"Appendage, Atrial; Appendages, Atrial; Atrial Appendages","Ear-shaped appendage of either atrium of the heart. (Dorland, 28th ed)"
http://id.nlm.nih.gov/mesh/M0328427,M0328427,Basal Nucleus of Meynert,Meynert Basal Nucleus,A group of nerve cells in the SUBSTANTIA INNOMINATA that has wide projections to the NEOCORTEX and is rich in ACETYLCHOLINE and CHOLINE ACETYLTRANSFERASE. In PARKINSON DISEASE and ALZHEIMER DISEASE the nucleus undergoes degeneration.
http://id.nlm.nih.gov/mesh/M0328442,M0328442,Enterocytes,Enterocyte,Absorptive cells in the lining of the INTESTINAL MUCOSA. They are differentiated EPITHELIAL CELLS with apical MICROVILLI facing the intestinal lumen. Enterocytes are more abundant in the SMALL INTESTINE than in the LARGE INTESTINE. Their microvilli greatly increase the luminal surface area of the cell by 14- to 40 fold.
http://id.nlm.nih.gov/mesh/M0328454,M0328454,"Dendritic Cells, Follicular","Dendritic Cell, Follicular; Follicular Dendritic Cell","Non-hematopoietic cells, with extensive dendritic processes, found in the primary and secondary follicles of lymphoid tissue (the B cell zones). They are different from conventional DENDRITIC CELLS associated with T-CELLS. They are derived from MESENCHYMAL STEM CELLS and are negative for class II MHC antigen and do not process or present antigen like the conventional dendritic cells do. Instead, follicular dendritic cells have FC RECEPTORS and C3B RECEPTORS that hold antigen in the form of ANTIGEN-ANTIBODY COMPLEXES on their surfaces for long periods for recognition by B-CELLS."
http://id.nlm.nih.gov/mesh/M0328456,M0328456,Diagonal Band of Broca,Broca Diagonal Band,Cholinergic bundle of nerve fibers posterior to the anterior perforated substance. It interconnects the paraterminal gyrus in the septal area with the hippocampus and lateral olfactory area.
http://id.nlm.nih.gov/mesh/M0328482,M0328482,"Fornix, Brain","Brain Fornices; Brain Fornix; Fornices, Brain","Heavily myelinated fiber bundle of the TELENCEPHALON projecting from the hippocampal formation to the HYPOTHALAMUS. Some authorities consider the fornix part of the LIMBIC SYSTEM. The fimbria starts as a flattened band of axons arising from the subiculum and HIPPOCAMPUS, which then thickens to form the fornix."
http://id.nlm.nih.gov/mesh/M0328533,M0328533,Fourth Ventricle,"Fourth Ventricles; Ventricle, Fourth; Ventricles, Fourth","An irregularly shaped cavity in the RHOMBENCEPHALON, located between the MEDULLA OBLONGATA; the PONS; and the isthmus in front, and the CEREBELLUM behind. It is continuous with the central canal of the cord below and with the CEREBRAL AQUEDUCT above, and through its lateral and median apertures it communicates with the SUBARACHNOID SPACE."
http://id.nlm.nih.gov/mesh/M0328537,M0328537,Mediodorsal Thalamic Nucleus,"Nucleus, Mediodorsal Thalamic; Thalamic Nucleus, Mediodorsal",The largest of the medial nuclei of the thalamus. It makes extensive connections with most of the other thalamic nuclei.
http://id.nlm.nih.gov/mesh/M0328538,M0328538,Metencephalon,Metencephalons,The anterior portion of the developing hindbrain. It gives rise to the CEREBELLUM and the PONS.
http://id.nlm.nih.gov/mesh/M0328542,M0328542,Middle Cerebral Artery,"Arteries, Middle Cerebral; Artery, Middle Cerebral; Cerebral Arteries, Middle; Middle Cerebral Arteries","The largest of the cerebral arteries. It trifurcates into temporal, frontal, and parietal branches supplying blood to most of the parenchyma of these lobes in the CEREBRAL CORTEX. These are the areas involved in motor, sensory, and speech activities."
http://id.nlm.nih.gov/mesh/M0328544,M0328544,Midline Thalamic Nuclei,"Midline Thalamic Nucleus; Nuclei, Midline Thalamic; Nucleus, Midline Thalamic; Thalamic Nuclei, Midline; Thalamic Nucleus, Midline","Small, nonspecific nerve cells scattered in the periventricular GRAY MATTER, separating the medial part of the thalamus from the EPENDYMA of the THIRD VENTRICLE. The group includes the paraventricular nucleus, paratenial nucleus, reuniens nucleus, rhomboidal nucleus, and subfascular nucleus."
http://id.nlm.nih.gov/mesh/M0328545,M0328545,Internal Capsule,"Capsule, Internal; Capsules, Internal; Internal Capsules","WHITE MATTER pathway, flanked by nuclear masses, consisting of both afferent and efferent fibers projecting between the WHITE MATTER and the BRAINSTEM. It consists of three distinct parts: an anterior limb, posterior limb, and genu."
http://id.nlm.nih.gov/mesh/M0328548,M0328548,Intralaminar Thalamic Nuclei,"Nuclei, Intralaminar Thalamic; Nucleus, Intralaminar Thalamic; Thalamic Nuclei, Intralaminar; Thalamic Nucleus, Intralaminar","Cell groups within the internal medullary lamina of the THALAMUS. They include a rostral division comprising the paracentral, central lateral, central dorsal, and central medial nuclei, and a caudal division composed of the centromedian and parafascicular nuclei."
http://id.nlm.nih.gov/mesh/M0328550,M0328550,Islands of Calleja,Calleja Islands,Aggregations of GRANULE CELLS in the dorsal aspect of the OLFACTORY TUBERCLE and within the Island of Calleja Magna that lies between the BRAIN SEPTUM and the NUCLEUS ACCUMBENS.
http://id.nlm.nih.gov/mesh/M0328553,M0328553,Parahippocampal Gyrus,"Gyrus, Parahippocampal","A convolution on the inferior surface of each cerebral hemisphere, lying between the hippocampal and collateral sulci."
http://id.nlm.nih.gov/mesh/M0328556,M0328556,Posterior Cerebral Artery,"Arteries, Posterior Cerebral; Artery, Posterior Cerebral; Cerebral Arteries, Posterior; Posterior Cerebral Arteries","Artery formed by the bifurcation of the BASILAR ARTERY. Branches of the posterior cerebral artery supply portions of the OCCIPITAL LOBE; PARIETAL LOBE; inferior temporal gyrus, brainstem, and CHOROID PLEXUS."
http://id.nlm.nih.gov/mesh/M0328557,M0328557,Lateral Thalamic Nuclei,"Nuclei, Lateral Thalamic; Nucleus, Lateral Thalamic; Thalamic Nuclei, Lateral","A narrow strip of cell groups on the dorsomedial surface of the thalamus. It includes the lateral dorsal nucleus, lateral posterior nucleus, and the PULVINAR."
http://id.nlm.nih.gov/mesh/M0328558,M0328558,Posterior Horn Cells,"Cell, Posterior Horn; Cells, Posterior Horn; Posterior Horn Cell",Neurons in the SPINAL CORD DORSAL HORN whose cell bodies and processes are confined entirely to the CENTRAL NERVOUS SYSTEM. They receive collateral or direct terminations of dorsal root fibers. They send their axons either directly to ANTERIOR HORN CELLS or to the WHITE MATTER ascending and descending longitudinal fibers.
http://id.nlm.nih.gov/mesh/M0328559,M0328559,Posterior Thalamic Nuclei,"Nuclei, Posterior Thalamic; Posterior Thalamic Nucleus; Thalamic Nuclei, Posterior; Thalamic Nucleus, Posterior","A transitional diencephalic zone of the thalamus consisting of complex and varied cells lying caudal to the VENTRAL POSTEROLATERAL NUCLEUS, medial to the rostral part of the PULVINAR, and dorsal to the MEDIAL GENICULATE BODY. It contains the limitans, posterior, suprageniculate, and submedial nuclei."
http://id.nlm.nih.gov/mesh/M0328563,M0328563,Pulvinar,Pulvinars,"Large mass of nuclei forming the most caudal portion of the THALAMUS and overhanging the GENICULATE BODIES and the dorsolateral surface of the MIDBRAIN. It is divided into four parts: the lateral, medial, inferior, and oral pulvinar nuclei."
http://id.nlm.nih.gov/mesh/M0328564,M0328564,Lateral Ventricles,"Lateral Ventricle; Ventricle, Lateral; Ventricles, Lateral","Cavity in each of the CEREBRAL HEMISPHERES derived from the cavity of the embryonic NEURAL TUBE. They are separated from each other by the SEPTUM PELLUCIDUM, and each communicates with the THIRD VENTRICLE by the foramen of Monro, through which also the choroid plexuses (CHOROID PLEXUS) of the lateral ventricles become continuous with that of the third ventricle."
http://id.nlm.nih.gov/mesh/M0328566,M0328566,Septum of Brain,Brain Septum; Brain Septums,"GRAY MATTER structures of the telencephalon and LIMBIC SYSTEM in the brain, but containing widely varying definitions among authors. Included here is the cortical septal area, subcortical SEPTAL NUCLEI, and the SEPTUM PELLUCIDUM."
http://id.nlm.nih.gov/mesh/M0328573,M0328573,Spinocerebellar Tracts,"Spinocerebellar Tract; Tract, Spinocerebellar; Tracts, Spinocerebellar","Fibers that arise from cell groups within the spinal cord and pass directly to the cerebellum. They include the anterior, posterior, and rostral spinocerebellar tracts, and the cuneocerebellar tract. (From Parent, Carpenter's Human Neuroanatomy, 9th ed, p607)"
http://id.nlm.nih.gov/mesh/M0328575,M0328575,Subthalamic Nucleus,"Nucleus, Subthalamic",Lens-shaped structure on the inner aspect of the INTERNAL CAPSULE. The SUBTHALAMIC NUCLEUS and pathways traversing this region are concerned with the integration of somatic motor function.
http://id.nlm.nih.gov/mesh/M0328577,M0328577,Subthalamus,,"A transition zone in the anterior part of the diencephalon interposed between the thalamus, hypothalamus, and tegmentum of the mesencephalon. Components of the subthalamus include the SUBTHALAMIC NUCLEUS, zona incerta, nucleus of field H, and the nucleus of ansa lenticularis. The latter contains the ENTOPEDUNCULAR NUCLEUS."
http://id.nlm.nih.gov/mesh/M0328582,M0328582,Third Ventricle,"Third Ventricles; Ventricle, Third; Ventricles, Third","A narrow cleft inferior to the CORPUS CALLOSUM, within the DIENCEPHALON, between the paired thalami. Its floor is formed by the HYPOTHALAMUS, its anterior wall by the lamina terminalis, and its roof by EPENDYMA. It communicates with the FOURTH VENTRICLE by the CEREBRAL AQUEDUCT, and with the LATERAL VENTRICLES by the interventricular foramina."
http://id.nlm.nih.gov/mesh/M0328588,M0328588,Ventral Thalamic Nuclei,"Nuclei, Ventral Thalamic; Nucleus, Ventral Thalamic; Thalamic Nuclei, Ventral; Thalamic Nucleus, Ventral; Ventral Thalamic Nucleus","A large group of nuclei lying between the internal medullary lamina and the INTERNAL CAPSULE. It includes the ventral anterior, ventral lateral, and ventral posterior nuclei."
http://id.nlm.nih.gov/mesh/M0332426,M0332426,Ventral Striatum,"Striatum, Ventral",A composite structure of the TELENCEPHALON that is defined by connectivity. It includes the NUCLEUS ACCUMBENS; the ISLANDS OF CALLEJA; and parts of the CAUDATE NUCLEUS; the PUTAMEN; and the SUBSTANTIA INNOMINATA.
http://id.nlm.nih.gov/mesh/M0333074,M0333074,Optic Tract,"Optic Tracts; Tract, Optic; Tracts, Optic",Nerve fiber originating from the OPTIC CHIASM that connects predominantly to the LATERAL GENICULATE BODIES. It is the continuation of the VISUAL PATHWAY that conveys the visual information originally from the RETINA to the optic chiasm via the OPTIC NERVES.
http://id.nlm.nih.gov/mesh/M0336787,M0336787,Fibrocartilage,,"A type of CARTILAGE whose matrix contains large bundles of COLLAGEN TYPE I. Fibrocartilage is typically found in the INTERVERTEBRAL DISK; PUBIC SYMPHYSIS; TIBIAL MENISCI; and articular disks in synovial JOINTS. (From Ross et. al., Histology, 3rd ed., p132,136)"
http://id.nlm.nih.gov/mesh/M0336841,M0336841,"Palate, Hard","Hard Palates; Palates, Hard",The anteriorly located rigid section of the PALATE.
http://id.nlm.nih.gov/mesh/M0336842,M0336842,"Pancreas, Exocrine",,The major component (about 80%) of the PANCREAS composed of acinar functional units of tubular and spherical cells. The acinar cells synthesize and secrete several digestive enzymes such as TRYPSINOGEN; LIPASE; AMYLASE; and RIBONUCLEASE. Secretion from the exocrine pancreas drains into the pancreatic ductal system and empties into the DUODENUM.
http://id.nlm.nih.gov/mesh/M0337473,M0337473,Zona Incerta,,A region of the subthalamus located ventral to the THALAMUS and dorsal to the SUBTHALAMIC NUCLEUS.
http://id.nlm.nih.gov/mesh/M0352484,M0352484,Scaphoid Bone,"Bone, Scaphoid; Bones, Scaphoid; Scaphoid Bones",The bone which is located most lateral in the proximal row of CARPAL BONES.
http://id.nlm.nih.gov/mesh/M0355508,M0355508,Zygapophyseal Joint,"Joint, Zygapophyseal; Joints, Zygapophyseal; Zygapophyseal Joints",The joint that occurs between facets of the interior and superior articular processes of adjacent VERTEBRAE.
http://id.nlm.nih.gov/mesh/M0362090,M0362090,Myeloid Progenitor Cells,"Cell, Myeloid Progenitor; Cells, Myeloid Progenitor; Myeloid Progenitor Cell; Progenitor Cell, Myeloid; Progenitor Cells, Myeloid",Stem cells derived from HEMATOPOIETIC STEM CELLS. Derived from these myeloid progenitor cells are the MEGAKARYOCYTES; ERYTHROID CELLS; MYELOID CELLS; and some DENDRITIC CELLS.
http://id.nlm.nih.gov/mesh/M0370345,M0370345,Gastroepiploic Artery,"Arteries, Gastroepiploic; Artery, Gastroepiploic; Gastroepiploic Arteries","Abdominal artery that follows the curvature of the stomach. The right gastroepiploic artery is frequently used in CORONARY ARTERY BYPASS GRAFTING; MYOCARDIAL REVASCULARIZATION, and other vascular reconstruction."
http://id.nlm.nih.gov/mesh/M0373280,M0373280,Amacrine Cells,"Amacrine Cell; Cell, Amacrine; Cells, Amacrine","INTERNEURONS of the vertebrate RETINA. They integrate, modulate, and interpose a temporal domain in the visual message presented to the RETINAL GANGLION CELLS, with which they synapse in the inner plexiform layer."
